,t,V,I,SOC
483,36884.05,3.686756,-1.42485,0.49113294002777746
484,36884.05,3.729849,-1.03051,0.49103102367361023
485,36885.06,3.730469,-1.02958,0.49103102367361023
486,36885.06,3.698847,-1.32068,0.49095881007638836
487,36886.07,3.698227,-1.32068,0.49095881007638836
488,36886.07,3.756045,-0.78869,0.4908661790486104
489,36887.08,3.75713,-0.78683,0.4908661790486104
490,36887.08,3.783327,-0.54594,0.49081099166666586
491,36888.09,3.783947,-0.54594,0.49081099166666586
492,36888.09,3.854012,0.09952,0.49077270004166607
493,36889.12,3.855407,0.09952,0.49077270004166607
494,36889.12,3.854167,0.08557,0.4907798184861105
495,36890.14,3.854942,0.08557,0.4907798184861105
496,36890.14,3.871218,0.23717,0.4907858796944438
497,36891.18,3.872148,0.23717,0.4907858796944438
498,36891.18,3.889354,0.39714,0.4908030086388883
499,36892.18,3.890129,0.39621,0.4908030086388883
500,36892.18,3.883464,0.3311,0.49083052322222165
501,36893.19,3.884084,0.33203,0.49083052322222165
502,36893.19,3.779762,-0.63988,0.49085381143749945
503,36894.19,3.778367,-0.64174,0.49085381143749945
504,36895.23,3.777747,-0.64267,0.49080924615972166
505,36895.23,3.829365,-0.1609,0.4907628311041661
506,36896.24,3.83014,-0.1609,0.4907628311041661
507,36896.24,3.883153,0.33389,0.4907515457569439
508,36897.27,3.884704,0.33575,0.4907515457569439
509,36897.27,3.793713,-0.51246,0.49077556120833277
510,36898.28,3.792783,-0.51339,0.49077556120833277
511,36898.28,3.771236,-0.71522,0.490739552604166
512,36899.29,3.770461,-0.71522,0.490739552604166
513,36899.29,3.792008,-0.51432,0.4906893878680548
514,36900.32,3.792163,-0.51339,0.4906893878680548
515,36900.32,3.83324,-0.12928,0.49065266622222153
516,36901.34,3.83417,-0.12835,0.49065266622222153
517,36901.34,3.794643,-0.49758,0.49064357476388826
518,36902.36,3.794178,-0.49758,0.49064357476388826
519,36902.36,3.785187,-0.58129,0.4906083295138881
520,36903.37,3.785032,-0.58129,0.4906083295138881
521,36904.4,3.784877,-0.58129,0.4905675584791658
522,36904.4,3.834325,-0.11905,0.49052598009722137
523,36905.43,3.835255,-0.11812,0.49052598009722137
524,36905.43,3.856647,0.07906,0.4905175312361103
525,36906.44,3.857267,0.07906,0.4905175312361103
526,36906.44,3.859592,0.09952,0.49052307641666587
527,36907.45,3.860057,0.09952,0.49052307641666587
